Order_ID,Order_Date,Customer_Location,Latitude,Longitude,Product_Category,Quantity,Unit_Price,Vendor_Name,Shipping_Mode,Shipping_Cost,Actual_Shipping_Days,Planned_Lead_Time,Delivery_Status,Risk_Score
CS-2024-1795,2024-11-20,Makassar,-5.1476,119.4327,Automotive,39,29430667,CV Bahari Persada,Truck,345000,7,7,On Time,0
CS-2024-1796,2024-09-25,Jayapura,-2.533,140.7181,Automotive,10,3227370,PT Samudera Logistik Nusantara,Truck,200000,17,12,Late,100
CS-2024-1797,2024-11-07,Jakarta,-6.2088,106.8456,Industrial Parts,123,26129747,CV Persada Cargo,Sea,715000,5,1,Late,61
CS-2024-1798,2024-07-24,Jakarta,-6.2088,106.8456,Industrial Parts,34,12843356,PT Trans Khatulistiwa,Truck,320000,3,3,On Time,0
CS-2024-1799,2024-08-09,Jayapura,-2.533,140.7181,Industrial Parts,145,13360986,CV Persada Cargo,Truck,875000,15,12,Late,70
CS-2024-1800,2024-07-10,Palembang,-2.9761,104.7754,Automotive,1,14942449,CV Samudera Jaya,Truck,155000,6,6,On Time,0
CS-2024-1801,2024-05-21,Surabaya,-7.2575,112.7521,Industrial Parts,25,41075533,PT Jaya Nusantara Logistik,Air,625000,3,3,On Time,0
CS-2024-1802,2024-07-27,Jakarta,-6.2088,106.8456,Consumer Goods,29,1756207,CV Samudera Jaya,Truck,295000,3,3,On Time,0
CS-2024-1803,2024-08-24,Surabaya,-7.2575,112.7521,Medical Supplies,31,7019471,PT Khatulistiwa Trans Express,Air,655000,1,1,On Time,0
CS-2024-1804,2024-02-02,Surabaya,-7.2575,112.7521,Medical Supplies,25,49366256,PT Trans Khatulistiwa,Sea,225000,2,2,On Time,5
CS-2024-1805,2024-10-31,Bandung,-6.9175,107.6191,Medical Supplies,21,36836626,PT Jaya Nusantara Logistik,Truck,255000,3,3,Damaged/Returned,0
CS-2024-1806,2024-06-12,Makassar,-5.1476,119.4327,Medical Supplies,16,30322042,PT Khatulistiwa Trans Express,Truck,230000,7,7,On Time,0
CS-2024-1807,2024-12-10,Palembang,-2.9761,104.7754,Automotive,54,17659239,PT Jaya Nusantara Logistik,Air,770000,8,4,Late,42
CS-2024-1808,2024-10-14,Bandung,-6.9175,107.6191,Medical Supplies,59,6076209,PT Khatulistiwa Trans Express,Sea,395000,3,3,On Time,0
CS-2024-1809,2024-06-10,Jakarta,-6.2088,106.8456,Automotive,32,45765020,PT Jaya Nusantara Logistik,Air,660000,1,1,On Time,0
CS-2024-1810,2024-11-15,Surabaya,-7.2575,112.7521,Medical Supplies,18,38409289,PT Jaya Nusantara Logistik,Truck,240000,1,1,On Time,0
CS-2024-1811,2024-10-11,Denpasar,-8.6705,115.2126,Automotive,13,16251696,PT Jaya Nusantara Logistik,Sea,165000,5,5,On Time,0
CS-2024-1812,2024-02-19,Jayapura,-2.533,140.7181,Automotive,25,15150226,PT Khatulistiwa Trans Express,Air,625000,14,14,On Time,12
CS-2024-1813,2024-07-24,Surabaya,-7.2575,112.7521,Automotive,58,24123972,CV Samudera Jaya,Air,790000,2,2,On Time,0
CS-2024-1814,2024-06-12,Denpasar,-8.6705,115.2126,Medical Supplies,33,42797083,PT Samudera Logistik Nusantara,Sea,265000,6,6,On Time,3
CS-2024-1815,2024-07-19,Banjarmasin,-3.3194,114.5908,Consumer Goods,47,27609697,PT Jaya Nusantara Logistik,Truck,385000,6,6,On Time,2
CS-2024-1816,2024-03-21,Palembang,-2.9761,104.7754,Consumer Goods,47,27347193,CV Bahari Persada,Air,735000,6,6,On Time,5
CS-2024-1817,2024-03-29,Surabaya,-7.2575,112.7521,Industrial Parts,133,26226412,CV Persada Cargo,Sea,765000,7,2,Late,58
CS-2024-1818,2024-11-21,Makassar,-5.1476,119.4327,Industrial Parts,12,42032063,PT Khatulistiwa Trans Express,Air,560000,4,4,On Time,1
CS-2024-1819,2024-01-12,Medan,3.5952,98.6722,Medical Supplies,47,41423824,PT Khatulistiwa Trans Express,Air,735000,7,7,On Time,0
CS-2024-1820,2024-01-12,Medan,3.5952,98.6722,Automotive,138,37547942,CV Persada Cargo,Air,1190000,9,5,Late,58
CS-2024-1821,2024-03-30,Surabaya,-7.2575,112.7521,Automotive,18,48334696,PT Khatulistiwa Trans Express,Truck,240000,1,1,On Time,0
CS-2024-1822,2024-04-15,Surabaya,-7.2575,112.7521,Automotive,34,31315915,PT Khatulistiwa Trans Express,Sea,270000,3,3,On Time,0
CS-2024-1823,2024-03-31,Jayapura,-2.533,140.7181,Automotive,24,34068856,PT Trans Khatulistiwa,Air,620000,14,14,On Time,12
CS-2024-1824,2024-05-05,Jakarta,-6.2088,106.8456,Automotive,34,48955704,PT Samudera Logistik Nusantara,Air,670000,3,3,On Time,5
CS-2024-1825,2024-07-27,Jayapura,-2.533,140.7181,Automotive,10,26358091,PT Samudera Logistik Nusantara,Truck,200000,12,12,On Time,18
CS-2024-1826,2024-03-02,Jakarta,-6.2088,106.8456,Industrial Parts,18,29928654,PT Jaya Nusantara Logistik,Sea,190000,1,1,On Time,1
CS-2024-1827,2024-01-21,Bandung,-6.9175,107.6191,Medical Supplies,39,27305255,PT Trans Khatulistiwa,Sea,295000,3,3,On Time,1
CS-2024-1828,2024-03-04,Jakarta,-6.2088,106.8456,Industrial Parts,71,10296802,CV Samudera Jaya,Truck,505000,3,3,On Time,0
CS-2024-1829,2024-03-27,Bandung,-6.9175,107.6191,Medical Supplies,51,28208783,PT Trans Khatulistiwa,Truck,405000,1,1,On Time,2
CS-2024-1830,2024-04-17,Surabaya,-7.2575,112.7521,Medical Supplies,6,7017995,CV Bahari Persada,Sea,130000,3,3,On Time,2
CS-2024-1831,2024-05-05,Jakarta,-6.2088,106.8456,Medical Supplies,25,23480954,CV Bahari Persada,Sea,225000,2,2,On Time,2
CS-2024-1832,2024-12-24,Jakarta,-6.2088,106.8456,Medical Supplies,20,38633349,CV Bahari Persada,Sea,200000,3,1,Late,37
CS-2024-1833,2024-09-24,Jakarta,-6.2088,106.8456,Medical Supplies,29,2240836,PT Khatulistiwa Trans Express,Truck,295000,3,3,On Time,0
CS-2024-1834,2024-06-06,Bandung,-6.9175,107.6191,Consumer Goods,34,38593670,PT Trans Khatulistiwa,Truck,320000,2,2,On Time,5
CS-2024-1835,2024-05-30,Denpasar,-8.6705,115.2126,Consumer Goods,21,47146198,PT Khatulistiwa Trans Express,Air,605000,6,6,On Time,0
CS-2024-1836,2024-11-22,Surabaya,-7.2575,112.7521,Consumer Goods,45,2379363,CV Samudera Jaya,Air,725000,3,3,On Time,4
CS-2024-1837,2024-01-07,Surabaya,-7.2575,112.7521,Medical Supplies,48,24938484,PT Trans Khatulistiwa,Sea,340000,3,3,On Time,3
CS-2024-1838,2024-07-26,Surabaya,-7.2575,112.7521,Automotive,47,42004147,PT Khatulistiwa Trans Express,Truck,385000,3,3,On Time,3
CS-2024-1839,2024-06-09,Jakarta,-6.2088,106.8456,Medical Supplies,16,25865723,CV Samudera Jaya,Truck,230000,3,3,On Time,3
CS-2024-1840,2024-09-03,Medan,3.5952,98.6722,Consumer Goods,34,32980584,PT Jaya Nusantara Logistik,Air,670000,4,4,On Time,0
CS-2024-1841,2024-04-15,Makassar,-5.1476,119.4327,Consumer Goods,45,10572270,CV Bahari Persada,Sea,325000,4,4,On Time,0
CS-2024-1842,2024-09-12,Denpasar,-8.6705,115.2126,Automotive,42,38712323,PT Trans Khatulistiwa,Air,710000,5,5,On Time,0
CS-2024-1843,2024-12-06,Bandung,-6.9175,107.6191,Industrial Parts,41,27242293,PT Trans Khatulistiwa,Air,705000,6,2,Late,36
CS-2024-1844,2024-05-18,Jakarta,-6.2088,106.8456,Industrial Parts,51,4256405,PT Jaya Nusantara Logistik,Sea,355000,3,3,On Time,0
CS-2024-1845,2024-04-03,Jakarta,-6.2088,106.8456,Consumer Goods,23,15823633,PT Trans Khatulistiwa,Sea,215000,2,2,On Time,4
CS-2024-1846,2024-05-16,Medan,3.5952,98.6722,Medical Supplies,3,6631011,PT Trans Khatulistiwa,Air,515000,4,4,On Time,0
CS-2024-1847,2024-09-24,Banjarmasin,-3.3194,114.5908,Medical Supplies,25,4584588,PT Khatulistiwa Trans Express,Air,625000,5,5,On Time,4
CS-2024-1848,2024-09-01,Palembang,-2.9761,104.7754,Automotive,89,7094803,CV Persada Cargo,Air,945000,9,6,Late,62
CS-2024-1849,2024-02-29,Jakarta,-6.2088,106.8456,Automotive,68,6095953,PT Jaya Nusantara Logistik,Air,840000,1,1,On Time,0
CS-2024-1850,2024-11-02,Bandung,-6.9175,107.6191,Automotive,135,20630039,CV Persada Cargo,Air,1175000,5,3,Late,62
CS-2024-1851,2024-11-25,Jakarta,-6.2088,106.8456,Consumer Goods,47,40022929,CV Samudera Jaya,Sea,335000,3,3,On Time,0
CS-2024-1852,2024-05-08,Jakarta,-6.2088,106.8456,Automotive,64,40856193,CV Bahari Persada,Truck,470000,3,3,On Time,3
CS-2024-1853,2024-09-04,Makassar,-5.1476,119.4327,Medical Supplies,59,43803983,CV Bahari Persada,Truck,445000,5,5,On Time,5
CS-2024-1854,2024-10-14,Surabaya,-7.2575,112.7521,Medical Supplies,29,42504895,PT Jaya Nusantara Logistik,Air,645000,1,1,On Time,0
CS-2024-1855,2024-09-17,Surabaya,-7.2575,112.7521,Automotive,42,33771764,PT Khatulistiwa Trans Express,Air,710000,1,1,On Time,5
CS-2024-1856,2024-06-04,Banjarmasin,-3.3194,114.5908,Industrial Parts,33,30242536,CV Bahari Persada,Sea,265000,5,5,On Time,0
CS-2024-1857,2024-04-28,Medan,3.5952,98.6722,Consumer Goods,147,21115865,CV Persada Cargo,Truck,885000,11,6,Late,56
CS-2024-1858,2024-12-16,Makassar,-5.1476,119.4327,Medical Supplies,50,41404643,PT Khatulistiwa Trans Express,Sea,350000,8,5,Late,37
CS-2024-1859,2024-04-08,Bandung,-6.9175,107.6191,Automotive,38,12027778,CV Samudera Jaya,Air,690000,3,3,On Time,0
CS-2024-1860,2024-09-21,Medan,3.5952,98.6722,Automotive,109,44355013,CV Persada Cargo,Truck,695000,10,6,Late,62
CS-2024-1861,2024-06-04,Surabaya,-7.2575,112.7521,Medical Supplies,24,10229881,CV Bahari Persada,Truck,270000,3,3,On Time,0
CS-2024-1862,2024-08-18,Jayapura,-2.533,140.7181,Medical Supplies,80,29041259,CV Persada Cargo,Truck,550000,18,13,Late,70
CS-2024-1863,2024-07-28,Makassar,-5.1476,119.4327,Medical Supplies,48,43838415,CV Samudera Jaya,Air,740000,7,7,On Time,0
CS-2024-1864,2024-12-26,Surabaya,-7.2575,112.7521,Consumer Goods,12,14499515,PT Trans Khatulistiwa,Sea,160000,5,2,Late,40
CS-2024-1865,2024-01-13,Jayapura,-2.533,140.7181,Medical Supplies,1,29188928,CV Samudera Jaya,Truck,155000,12,12,On Time,13
CS-2024-1866,2024-04-20,Palembang,-2.9761,104.7754,Automotive,12,18885347,PT Samudera Logistik Nusantara,Air,560000,5,5,On Time,2
CS-2024-1867,2024-10-30,Surabaya,-7.2575,112.7521,Automotive,33,3587004,CV Samudera Jaya,Sea,265000,2,2,On Time,2
CS-2024-1868,2024-05-07,Palembang,-2.9761,104.7754,Medical Supplies,92,41215272,CV Persada Cargo,Truck,610000,6,4,Late,65
CS-2024-1869,2024-06-24,Surabaya,-7.2575,112.7521,Medical Supplies,27,36597570,CV Bahari Persada,Truck,285000,2,2,On Time,0
CS-2024-1870,2024-02-07,Bandung,-6.9175,107.6191,Medical Supplies,22,49653821,PT Jaya Nusantara Logistik,Air,610000,1,1,On Time,4
CS-2024-1871,2024-04-12,Jakarta,-6.2088,106.8456,Industrial Parts,1,29911211,PT Khatulistiwa Trans Express,Truck,155000,3,3,On Time,5
CS-2024-1872,2024-05-13,Surabaya,-7.2575,112.7521,Medical Supplies,19,46776268,PT Samudera Logistik Nusantara,Air,595000,1,1,On Time,0
CS-2024-1873,2024-07-03,Jakarta,-6.2088,106.8456,Automotive,26,14915844,PT Khatulistiwa Trans Express,Truck,280000,2,2,On Time,0
CS-2024-1874,2024-06-19,Surabaya,-7.2575,112.7521,Consumer Goods,44,45977583,PT Trans Khatulistiwa,Truck,370000,2,2,On Time,0
CS-2024-1875,2024-03-12,Makassar,-5.1476,119.4327,Industrial Parts,59,43600012,PT Jaya Nusantara Logistik,Truck,445000,7,7,On Time,0
CS-2024-1876,2024-09-27,Jakarta,-6.2088,106.8456,Industrial Parts,18,34877298,CV Bahari Persada,Air,590000,3,3,On Time,0
CS-2024-1877,2024-09-15,Banjarmasin,-3.3194,114.5908,Medical Supplies,32,36658886,PT Jaya Nusantara Logistik,Truck,310000,6,6,On Time,0
CS-2024-1878,2024-10-16,Palembang,-2.9761,104.7754,Industrial Parts,37,37966250,CV Samudera Jaya,Air,685000,5,5,On Time,0
CS-2024-1879,2024-10-20,Jakarta,-6.2088,106.8456,Automotive,66,41438519,PT Trans Khatulistiwa,Air,830000,1,1,On Time,1
CS-2024-1880,2024-05-21,Medan,3.5952,98.6722,Automotive,21,30785464,PT Trans Khatulistiwa,Air,605000,6,6,On Time,5
CS-2024-1881,2024-10-21,Surabaya,-7.2575,112.7521,Medical Supplies,135,30970583,CV Persada Cargo,Sea,775000,5,3,Late,61
CS-2024-1882,2024-10-21,Surabaya,-7.2575,112.7521,Medical Supplies,81,926406,CV Persada Cargo,Truck,555000,4,1,Late,60
CS-2024-1883,2024-08-06,Jakarta,-6.2088,106.8456,Consumer Goods,17,17871327,CV Samudera Jaya,Air,585000,3,3,On Time,0
CS-2024-1884,2024-09-29,Jakarta,-6.2088,106.8456,Automotive,40,44363205,PT Trans Khatulistiwa,Air,700000,3,3,On Time,4
CS-2024-1885,2024-03-19,Medan,3.5952,98.6722,Consumer Goods,44,10451157,PT Khatulistiwa Trans Express,Truck,370000,5,5,On Time,3
CS-2024-1886,2024-11-04,Medan,3.5952,98.6722,Industrial Parts,121,9044538,CV Persada Cargo,Truck,755000,8,4,Late,58
CS-2024-1887,2024-12-02,Surabaya,-7.2575,112.7521,Consumer Goods,32,14035953,CV Bahari Persada,Air,660000,5,2,Late,38
CS-2024-1888,2024-04-21,Jakarta,-6.2088,106.8456,Medical Supplies,50,2331833,PT Khatulistiwa Trans Express,Truck,400000,1,1,On Time,1
CS-2024-1889,2024-01-14,Medan,3.5952,98.6722,Automotive,26,14497858,PT Jaya Nusantara Logistik,Air,630000,7,7,On Time,0
CS-2024-1890,2024-04-15,Surabaya,-7.2575,112.7521,Automotive,42,40108805,CV Samudera Jaya,Air,710000,1,1,On Time,3
CS-2024-1891,2024-10-23,Jakarta,-6.2088,106.8456,Industrial Parts,26,11430892,CV Samudera Jaya,Air,630000,1,1,On Time,4
CS-2024-1892,2024-07-02,Medan,3.5952,98.6722,Medical Supplies,12,28358759,PT Khatulistiwa Trans Express,Air,560000,4,4,On Time,0
CS-2024-1893,2024-09-01,Jakarta,-6.2088,106.8456,Medical Supplies,48,34640645,PT Samudera Logistik Nusantara,Truck,390000,6,1,Late,91
CS-2024-1894,2024-08-03,Jakarta,-6.2088,106.8456,Automotive,34,7215317,CV Bahari Persada,Truck,320000,2,2,On Time,1
CS-2024-1895,2024-11-29,Bandung,-6.9175,107.6191,Medical Supplies,46,15892010,PT Trans Khatulistiwa,Air,730000,3,3,On Time,1
CS-2024-1896,2024-08-29,Banjarmasin,-3.3194,114.5908,Industrial Parts,36,18935887,PT Trans Khatulistiwa,Sea,280000,6,6,On Time,0
CS-2024-1897,2024-03-31,Surabaya,-7.2575,112.7521,Industrial Parts,140,9086465,CV Persada Cargo,Air,1200000,3,1,Late,55
CS-2024-1898,2024-11-01,Jakarta,-6.2088,106.8456,Consumer Goods,17,44855750,CV Bahari Persada,Truck,235000,3,3,On Time,0
CS-2024-1899,2024-08-02,Surabaya,-7.2575,112.7521,Consumer Goods,103,12219722,CV Persada Cargo,Air,1015000,7,3,Late,56
CS-2024-1900,2024-03-24,Palembang,-2.9761,104.7754,Industrial Parts,37,33890377,PT Khatulistiwa Trans Express,Truck,335000,7,7,On Time,0
CS-2024-1901,2024-11-14,Makassar,-5.1476,119.4327,Medical Supplies,50,2411138,CV Samudera Jaya,Air,750000,6,6,Damaged/Returned,2
CS-2024-1902,2024-01-18,Palembang,-2.9761,104.7754,Consumer Goods,28,27857217,PT Samudera Logistik Nusantara,Sea,240000,7,7,On Time,3
CS-2024-1903,2024-03-27,Jakarta,-6.2088,106.8456,Consumer Goods,21,7218620,PT Samudera Logistik Nusantara,Truck,255000,1,1,On Time,0
CS-2024-1904,2024-02-27,Jakarta,-6.2088,106.8456,Automotive,42,31667592,PT Jaya Nusantara Logistik,Sea,310000,2,2,On Time,4
CS-2024-1905,2024-11-22,Surabaya,-7.2575,112.7521,Industrial Parts,11,21399772,PT Jaya Nusantara Logistik,Truck,205000,2,2,On Time,5
CS-2024-1906,2024-10-03,Jakarta,-6.2088,106.8456,Medical Supplies,52,41678641,PT Trans Khatulistiwa,Sea,360000,1,1,On Time,4
CS-2024-1907,2024-04-10,Medan,3.5952,98.6722,Consumer Goods,108,15217720,CV Persada Cargo,Air,1040000,7,5,Late,56
CS-2024-1908,2024-07-25,Jakarta,-6.2088,106.8456,Medical Supplies,42,41772928,PT Samudera Logistik Nusantara,Air,710000,1,1,On Time,5
CS-2024-1909,2024-06-03,Surabaya,-7.2575,112.7521,Medical Supplies,34,48178194,PT Jaya Nusantara Logistik,Sea,270000,3,3,On Time,4
CS-2024-1910,2024-05-16,Surabaya,-7.2575,112.7521,Consumer Goods,48,22507950,PT Jaya Nusantara Logistik,Truck,390000,3,3,On Time,0
CS-2024-1911,2024-07-16,Banjarmasin,-3.3194,114.5908,Industrial Parts,49,13780585,PT Khatulistiwa Trans Express,Air,745000,5,5,On Time,0
CS-2024-1912,2024-03-23,Makassar,-5.1476,119.4327,Automotive,33,22144781,PT Samudera Logistik Nusantara,Sea,265000,7,7,On Time,0
CS-2024-1913,2024-04-06,Banjarmasin,-3.3194,114.5908,Automotive,7,30840193,PT Khatulistiwa Trans Express,Truck,185000,6,6,On Time,0
CS-2024-1914,2024-05-23,Palembang,-2.9761,104.7754,Medical Supplies,56,23132772,PT Khatulistiwa Trans Express,Truck,430000,6,6,On Time,2
CS-2024-1915,2024-10-08,Bandung,-6.9175,107.6191,Automotive,9,45009824,PT Samudera Logistik Nusantara,Sea,145000,11,2,Late,86
CS-2024-1916,2024-07-06,Medan,3.5952,98.6722,Automotive,37,43603533,PT Samudera Logistik Nusantara,Sea,285000,5,5,On Time,2
CS-2024-1917,2024-02-26,Medan,3.5952,98.6722,Industrial Parts,51,37441065,PT Trans Khatulistiwa,Truck,405000,5,5,On Time,0
CS-2024-1918,2024-08-19,Bandung,-6.9175,107.6191,Automotive,38,37631236,PT Samudera Logistik Nusantara,Sea,290000,1,1,On Time,3
CS-2024-1919,2024-04-09,Jakarta,-6.2088,106.8456,Consumer Goods,21,46172572,PT Khatulistiwa Trans Express,Air,605000,1,1,On Time,0
CS-2024-1920,2024-09-26,Surabaya,-7.2575,112.7521,Consumer Goods,33,38274438,CV Samudera Jaya,Sea,265000,3,3,On Time,3
CS-2024-1921,2024-07-04,Jakarta,-6.2088,106.8456,Consumer Goods,100,47053066,CV Persada Cargo,Air,1000000,4,2,Late,65
CS-2024-1922,2024-03-25,Surabaya,-7.2575,112.7521,Consumer Goods,21,48555715,PT Khatulistiwa Trans Express,Sea,205000,3,3,On Time,0
CS-2024-1923,2024-05-22,Jakarta,-6.2088,106.8456,Industrial Parts,34,27402121,CV Bahari Persada,Truck,320000,3,3,On Time,2
CS-2024-1924,2024-08-27,Bandung,-6.9175,107.6191,Medical Supplies,1,9634850,PT Trans Khatulistiwa,Truck,155000,1,1,On Time,3
CS-2024-1925,2024-12-08,Surabaya,-7.2575,112.7521,Medical Supplies,27,14509297,PT Trans Khatulistiwa,Sea,235000,5,3,Late,35
CS-2024-1926,2024-07-29,Bandung,-6.9175,107.6191,Consumer Goods,32,10149688,PT Jaya Nusantara Logistik,Air,660000,1,1,On Time,0
CS-2024-1927,2024-11-26,Jakarta,-6.2088,106.8456,Automotive,124,26739543,CV Persada Cargo,Air,1120000,3,1,Late,58
CS-2024-1928,2024-05-21,Medan,3.5952,98.6722,Consumer Goods,18,27440218,PT Samudera Logistik Nusantara,Sea,190000,5,5,On Time,0
CS-2024-1929,2024-12-10,Denpasar,-8.6705,115.2126,Medical Supplies,38,22476102,PT Samudera Logistik Nusantara,Sea,290000,17,4,Late,86
CS-2024-1930,2024-11-17,Jakarta,-6.2088,106.8456,Automotive,31,16081414,PT Trans Khatulistiwa,Truck,305000,2,2,On Time,3
CS-2024-1931,2024-11-08,Jakarta,-6.2088,106.8456,Automotive,61,10813062,PT Samudera Logistik Nusantara,Sea,405000,11,2,Late,85
CS-2024-1932,2024-07-14,Jakarta,-6.2088,106.8456,Medical Supplies,38,8072401,PT Trans Khatulistiwa,Truck,340000,2,2,On Time,2
CS-2024-1933,2024-05-29,Palembang,-2.9761,104.7754,Consumer Goods,22,35587152,PT Samudera Logistik Nusantara,Air,610000,6,6,On Time,5
CS-2024-1934,2024-09-10,Jakarta,-6.2088,106.8456,Automotive,42,28798071,PT Samudera Logistik Nusantara,Sea,310000,10,1,Late,89
CS-2024-1935,2024-05-08,Jakarta,-6.2088,106.8456,Medical Supplies,5,28661923,PT Trans Khatulistiwa,Truck,175000,2,2,On Time,0
CS-2024-1936,2024-12-31,Surabaya,-7.2575,112.7521,Automotive,135,16790288,CV Persada Cargo,Truck,825000,7,1,Late,62
CS-2024-1937,2024-10-14,Morotai,2.3271,128.49,Automotive,34,41210104,CV Bahari Persada,Sea,270000,15,15,On Time,19
CS-2024-1938,2024-02-25,Jakarta,-6.2088,106.8456,Industrial Parts,31,39129575,PT Samudera Logistik Nusantara,Air,655000,1,1,On Time,5
CS-2024-1939,2024-12-29,Surabaya,-7.2575,112.7521,Automotive,18,26923786,PT Trans Khatulistiwa,Sea,190000,4,1,Late,45
CS-2024-1940,2024-08-13,Jakarta,-6.2088,106.8456,Automotive,31,38976526,CV Samudera Jaya,Sea,255000,1,1,On Time,5
CS-2024-1941,2024-08-09,Makassar,-5.1476,119.4327,Industrial Parts,122,14998167,CV Persada Cargo,Air,1110000,6,4,Late,59
CS-2024-1942,2024-07-30,Bandung,-6.9175,107.6191,Industrial Parts,56,49426211,PT Jaya Nusantara Logistik,Truck,430000,2,2,On Time,0
CS-2024-1943,2024-06-29,Surabaya,-7.2575,112.7521,Consumer Goods,31,19064491,PT Jaya Nusantara Logistik,Air,655000,2,2,On Time,5
CS-2024-1944,2024-05-14,Jayapura,-2.533,140.7181,Consumer Goods,121,14551322,CV Persada Cargo,Sea,705000,20,15,Late,75
CS-2024-1945,2024-03-29,Surabaya,-7.2575,112.7521,Automotive,9,6463928,CV Bahari Persada,Truck,195000,3,3,On Time,0
CS-2024-1946,2024-06-11,Jakarta,-6.2088,106.8456,Medical Supplies,21,7298004,PT Trans Khatulistiwa,Air,605000,3,3,On Time,4
CS-2024-1947,2024-09-11,Jakarta,-6.2088,106.8456,Consumer Goods,39,26182319,PT Khatulistiwa Trans Express,Truck,345000,3,3,On Time,0
CS-2024-1948,2024-08-12,Bandung,-6.9175,107.6191,Medical Supplies,45,11184896,PT Khatulistiwa Trans Express,Truck,375000,1,1,On Time,4
CS-2024-1949,2024-06-07,Bandung,-6.9175,107.6191,Medical Supplies,89,38075679,CV Persada Cargo,Air,945000,5,2,Late,56
CS-2024-1950,2024-02-16,Banjarmasin,-3.3194,114.5908,Automotive,10,18174464,PT Khatulistiwa Trans Express,Sea,150000,6,6,On Time,1
CS-2024-1951,2024-03-09,Morotai,2.3271,128.49,Automotive,37,7454224,CV Bahari Persada,Sea,285000,12,12,On Time,11
CS-2024-1952,2024-06-14,Banjarmasin,-3.3194,114.5908,Consumer Goods,24,30198091,CV Samudera Jaya,Air,620000,5,5,On Time,5
CS-2024-1953,2024-05-20,Jakarta,-6.2088,106.8456,Industrial Parts,7,33684858,PT Khatulistiwa Trans Express,Sea,135000,1,1,On Time,0
CS-2024-1954,2024-08-13,Palembang,-2.9761,104.7754,Consumer Goods,4,10256065,PT Samudera Logistik Nusantara,Truck,170000,5,5,On Time,4
CS-2024-1955,2024-09-04,Jakarta,-6.2088,106.8456,Automotive,104,28318358,CV Persada Cargo,Sea,620000,8,3,Late,57
CS-2024-1956,2024-09-22,Jayapura,-2.533,140.7181,Automotive,113,42594377,CV Persada Cargo,Truck,715000,19,15,Late,74
CS-2024-1957,2024-08-08,Surabaya,-7.2575,112.7521,Medical Supplies,48,24962155,PT Khatulistiwa Trans Express,Truck,390000,3,3,On Time,0
CS-2024-1958,2024-06-13,Banjarmasin,-3.3194,114.5908,Consumer Goods,144,36623052,CV Persada Cargo,Air,1220000,9,4,Late,63
CS-2024-1959,2024-06-09,Denpasar,-8.6705,115.2126,Industrial Parts,32,41039900,PT Khatulistiwa Trans Express,Sea,260000,6,6,On Time,5
CS-2024-1960,2024-10-10,Jakarta,-6.2088,106.8456,Consumer Goods,24,31724844,CV Bahari Persada,Sea,220000,1,1,On Time,2
CS-2024-1961,2024-09-11,Surabaya,-7.2575,112.7521,Automotive,1,4839108,PT Khatulistiwa Trans Express,Air,505000,3,3,On Time,5
CS-2024-1962,2024-01-30,Bandung,-6.9175,107.6191,Medical Supplies,46,32485859,CV Samudera Jaya,Sea,330000,1,1,On Time,0
CS-2024-1963,2024-02-03,Morotai,2.3271,128.49,Medical Supplies,35,38735518,CV Bahari Persada,Truck,325000,15,15,Damaged/Returned,19
CS-2024-1964,2024-09-08,Surabaya,-7.2575,112.7521,Automotive,17,47759257,CV Samudera Jaya,Air,585000,2,2,On Time,2
CS-2024-1965,2024-06-07,Jakarta,-6.2088,106.8456,Medical Supplies,50,22681710,PT Khatulistiwa Trans Express,Sea,350000,3,3,On Time,0
CS-2024-1966,2024-10-03,Bandung,-6.9175,107.6191,Medical Supplies,125,954685,CV Persada Cargo,Air,1125000,5,3,Late,56
CS-2024-1967,2024-11-10,Surabaya,-7.2575,112.7521,Industrial Parts,47,36052395,PT Jaya Nusantara Logistik,Sea,335000,1,1,On Time,0
CS-2024-1968,2024-11-03,Medan,3.5952,98.6722,Consumer Goods,4,12662682,PT Samudera Logistik Nusantara,Sea,120000,13,7,Late,90
CS-2024-1969,2024-02-15,Jakarta,-6.2088,106.8456,Industrial Parts,129,27582136,CV Persada Cargo,Sea,745000,8,3,Late,61
CS-2024-1970,2024-12-22,Medan,3.5952,98.6722,Automotive,9,9795215,CV Samudera Jaya,Truck,195000,7,5,Late,39
CS-2024-1971,2024-06-30,Jakarta,-6.2088,106.8456,Consumer Goods,48,47963613,PT Jaya Nusantara Logistik,Truck,390000,2,2,On Time,0
CS-2024-1972,2024-07-24,Medan,3.5952,98.6722,Consumer Goods,20,15709566,CV Bahari Persada,Sea,200000,4,4,On Time,0
CS-2024-1973,2024-09-25,Surabaya,-7.2575,112.7521,Medical Supplies,87,1869071,CV Persada Cargo,Air,935000,7,3,Late,56
CS-2024-1974,2024-03-27,Banjarmasin,-3.3194,114.5908,Industrial Parts,56,36008707,PT Samudera Logistik Nusantara,Air,780000,6,6,On Time,0
CS-2024-1975,2024-10-17,Jayapura,-2.533,140.7181,Medical Supplies,26,5156632,PT Khatulistiwa Trans Express,Air,630000,15,15,On Time,12
CS-2024-1976,2024-10-01,Jakarta,-6.2088,106.8456,Consumer Goods,66,23669198,PT Samudera Logistik Nusantara,Sea,430000,11,1,Late,94
CS-2024-1977,2024-03-31,Surabaya,-7.2575,112.7521,Automotive,57,47903524,CV Samudera Jaya,Air,785000,3,3,On Time,2
